client_id	path	sentence
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89844.mp3	unay timpuypiqa rit'ipis rit'iq chiqchipis chiqchiq mana papatapis kuruqchu chay qasa qasaykun chay rit'i rit'in hina qala papapis kaq rit'inallanta munaq kayku unay timpuqa kunanqa mana ni rit'ipis rit'inchu ni chiqchipis chiqchi chiqchin pasaq fuerteta chirikullantaq ruphay ruphan pasaq fuerteta ruphakullantaq
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89848.mp3	unayqa chhapa kaq para pachan hina p'uqrukunapi chhapa chhapan chayta cebarata arquyku arqunchiq kanqa nispa t'uruta q'apirquyku hina t'urumanta munayta wasikunata ruwarquyku unakunata puqllarquyku t'urumanta uywakunata llamakuna hina uhakunata wakakunata ruwarquyku hinaspa chaykunata puqllayku nuqaykuqa
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89849.mp3	llaqtaypiqa mayu killchamun hina hatun raymi kan urqumanta uraqamun chayta pistaqa munay qhawarikunapaq chayta qhawakuyku huqtaqmari kan carnaval chay carnaval hatun pistata yuwayku chaypi tusuq puriyku qhachwayku warastay warastay mashana nispa chayta imaymanata pero mana chayllatachu imaymanata takiyku chaypi
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89852.mp3	unquyku nishuta unquykuyku hinaman nuqaykuqa hospitantaqa puriqchu kayku nuqaykuqa hierbayku kan imaymana clase payqu payqu khishka allqu khishka pulla pulla khishka imaymana khishkan chayta t'impurquyku chaywan bañarqukuyku q'uñi prasata q'uñirquchiyku chashta lliwirquyku chashta qhipan paqarin q'uñi kuchi paqariyku
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89853.mp3	sapa p'unchay nuqaqa ruwani pushkanata pushkakuni ari huk yuwaq ladonpi uhata michikuni nispa pushkanayta aparikuni nispa pushkakuni mediasllatas ruwakuni ima iskarpinkunallatas ruwakullani sapa p'unchay chaykunata ruwakuspa uywata michikuni
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89855.mp3	maus t'ika sunila t'ika imaymana t'ika papa t'ika ma t'ikakuna rusas t'ikakuna imaymana rishaq t'ikaykuqa qalan chay munayta t'ikan paray uras
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89856.mp3	kunanwan chayqa papay sayk'uchiq purisqa nishani chaymantaqa qurata pallamusaq nishani chaymantaqa allphata rutumusaq wakapaq nishani
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89857.mp3	nuqa kunan tuta musqukuni na uhakunawan imatachá qullusaq nisaq nikuni mana chayqa allinchu allquwan musqukuni hinaqa allquqa ishkay puntuyuq suwa hina hamun familiakuna wañun chaypaq avecientaq suwa kan chaypaq imaymana musquyqa diferente wakinpaqqa mana hinachu nuqayku musquynin nuqaqa ahina musqukuni caballotawan bicicletakunamanta phanshirukushaswan hinaqa traición nuqapaq chay cuchillupi traición
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89858.mp3	kunan wataqa juives wata mana allin wata kaq kasqa chay chayqa juives wataqa ch'aki wata hina tumpa mana allin wata pisi wata kaq kasqa mana qusachu kaq kasqa chay juives wata viernespi martespi kan chay wataqa allin wata ninku yachaqmi chayta kasqanku
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89859.mp3	nuqayku setiembre killa chayamun chhika munayta t'ikapis t'ikarimun yasta kunanqa paray kanqaña yasta manaña kunanqa uywapaqpis imallapis yasta ch'iqchirimunqaña nispa niyku chay setiembre killa chay pasaq allin nuqaykupaq
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89860.mp3	nuqayku aylluykupiqa yanapanakuyku ayni paqarin qanpaq ruwasun ya nuqapaq paqa minchha ruwasunchis nispa yaspa ayni ayni ruwakuyku
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89862.mp3	musuq wata chayamun hinaqa chaypaq sutinqa enero febrero marzo asta chunka iskayniyuq killakaman yupayku chay sutin wata pachapaq
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89863.mp3	nuqaykuqa kay pachaman santa terramanqa pagayku a imatachu munanchiqta hunt'asqata pagayku ima sullukunatapis imakunatapis tantayku hinas pagapuyku hina allin kanaykupaq hinaqa chaywan contento kakapun a kay pachaman maqa
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89864.mp3	kay intinchiq qayllapi kapun nishuta ruphan huqtan ruphan pasaqta ruphan qayllapipuni unay tiempoqa manan chaynataqa ruphaqchu kaqkunanqa ratulla ruphayarqun
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89865.mp3	qhichwamantaqa liqichu nikuyku liqichuta chaymantataq unupitaqmari chhuqa kan chhuqa nikuyku pana nikuyku chantaq pariwana niyku chaykunallataq qhichwamanta palakuyku
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89866.mp3	ch'aki watapaqqa kay wata liqichu yachan napi ch'aki wata kanqa pampakunapi runturqun hinaspataq nataqmari liwruta t'ikan wakhullapi mana altupichu t'ikan pampallapi t'ikan chay ch'aki watapaq chay
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89867.mp3	nuqaykuqa uywallapi waqaychakuy qullqita qiasta uywata venderqakamuyku hinaspataq rantirikamuyku huk uywata chaymanta puchuqtataq gastuykupaq waqaycharikuyku
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89868.mp3	nata waq llaqtata puriyku hinaqa mana awtukuna purin awyunpichasun nistiyku chayarquyku chay llaqtata hinaqa mana inwalanchu llaqtaykuwanqa tristita qhawakuyku munay kanpis puriykuyku uqrata purirquyku hinaqa munay chaymantaqa awra rikapuyku mana yachakamuykuman llaqtakunapiqa
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89869.mp3	nuqapaqqa mana allinchu kay killaqa chischi chischirqun huqtan pichaparqukun qasayarqullantaq wakin llaqtapitaqmari allin mana igual disigual kayku
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89870.mp3	nuqaykuq llaqtaykupiqa purikuyku mikhuyniykuta q'ipirikuyku kinuwaykuta q'alagranuykuta hawasniykuta ch'uñuykuta q'ipirikuspa purikuyku chaywan chhalakamuyku chhawllata munayku chhawllata chhalakamuyku frutakunata chay manzanakuna platanuskuna chayta chhalallawan apakamuyku chhalanawa
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89871.mp3	nuqaykuqa unayqa primarillata riqsiyku mana nataq colejotaqa riqsiykuchu nuqayku timpupiqa mana colejoqa karqanraqchu
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89872.mp3	nuqapaq siwarata t'akas nisharqani para mana chayaripunchu asta qhiparipuni manaña chunan kanqaña asta para manan chayaripunchu
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89873.mp3	nuqaykupaq kan tinintiyku chaypaq purikuyku ima ima chiqatas churakuyku chay tinintiykuqpi tinintiqllataq purikuyku hin chay tinintilla yachan imaynatapas
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89874.mp3	celulartaqa hap'ikuyku kunan timpuqa celular kapun unay timpuqa mana kaqchu kunanqa yayasta nit'uykunawanpis parlani waqhakamanqachu manachu chaqchakushani altantolla chayta nani pero waqhakuyta mana atinichu nataqa atini waqhakamanku hinaqa contestakuni
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89875.mp3	nuqa tiempopiqa unayqa karu karulla wasi kaq na imapis kaqchu chaqrakunapis hatusha hatusha qhiyampurukunalla chay wiñaq ichhukunalla wiñaq kunanqa manan llaqta llaqta hina qhipa wiñay wawakuna pacha k'uchu k'uchu k'uchu k'uchu k'uchu k'uchu k'uchu k'uchu k'uchu tiyaykapunku mana hallp'apis kapunchu campopis kapunchu ashkhata mirapuyku runa
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89876.mp3	mana qullqi kanchu qullqillamantaqa hawkishayku ashkha qullqiyuq kaypi hinaqa rantikuymancha riki ima hallp'allatapas awinallatapas imallatapas uywakunapas rantikuyman manaña llakikuymanchu kaynapiqa campopiqa qullqillamanta llakikuyku
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89877.mp3	nuqaykuqa unay tiempoqa ruk'i papata mikhuq kayku a qañuwa chinuwa chay mikhuyku mastaqa mana arruspi diostaqa tantu mikhuqchu kayku kunan tiempoqa arruspi diosllata mikhunku manan kallpankupas irqikunapaq kanchu imata ruwarqamay ni huk rumitapas manan huqariyta atinkuchu
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89879.mp3	p'achaykunata aqsakusaq nini munaypi q'uñirimun ruphaykamantaqa p'achaykunata aqsakusaq wañakusaq cuerpoykunata nini mana hinalla kaykuchu wañakuyku llimphu kakuyta munayku ah
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89880.mp3	nuqaykuqa anqarikunaman pagariyku ama chiqchi chiqchinanpaq santa terro pachamamamantaq vinuta ch'allariyku alcohol puruta pagariykunapaqqa anqaripaqqa
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89881.mp3	aves yuwakuna compleañoytaqa aves qunqarqapuni mana yuwarqapunichu ahinalla pasan aves yuwakuna hinaqa ari wayk'urikuni hamunku ñituykunapis ususiy wawaykuna hamun hina p'unchawniyki nin hinaraq yuwarini ay manataq imatas nuqaqa yuwakunichu nisqa chhikallay yuwarikuni qunqarqapuni imatapis
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89882.mp3	puñunaypaqqa lucu allqukuna imallatapis cenayniypaq ari hinaspa cenaspa puñukapuni
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89883.mp3	llaqtapi kaq runa runakuna mana parlanchu ukunata qhichwata mana entiendenakuykuchu kay qhipa wiñaykunaqa parlapunku may siminkuta parlapunku qhichwataqa mana entiendewankupaschu
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89884.mp3	chakiyta k'irirqukuni hinaqa nawsu qurata kutarquni ch'iri ch'iritawan chayqan parchiykukuni nuqaykupi kankuna chay qhariyuq chaytawan kutarquni asukarniyuq tiyaw laq'aykuni ratu chayqa aysaqarqun k'iritaqa
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89885.mp3	nuqaqa qhichwatapuni parlarqani hasta uchiymanta llaqtaypi hasta awiluypuni hasta tutulaykuna qhichwatapuni parlaq hinaqa hasta chaypi wiñapuni pura qhichwapipuni parlani nuqaqa
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89886.mp3	nuqaqa kay qanchis sunchaypiqa papatik pashpunay t'ikaykun chaymantaqa nabusqura t'ikaykun qarriyu t'ikan chaymantaqa manzanillakuna t'ikaykun rurakuna t'ikaykun chayta qhawashayku chaymantaqa waq plantakuna kallantaq rusara q'illu t'ikaykun chaykuna t'ikaq munay kashan
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89887.mp3	nuqaykuqa churakuyku pullirata churakuyku uhamanta puskarquyku tiñirquyku hinaspa pullirata churaykuyku kasqanman hukmantataq waytata awachiyku hinaspa tiñirqullaykutaq chayta sakuta churaykukuyku chay p'achayuq kakuyku uhamanta p'achayuq
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89888.mp3	nuqayku pay nuqa chaqay kanpaq nuqapaq ahina
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89889.mp3	chaytaqa qichwa rupaq profesorkuna kan na maestrokuna hamunku hinaspa qichwataqa parlapayawallawankutaq chay yachaqkunaqa chaykuna yachachillawankutaq qichwamanta parlaytaqa chay isqirpanku a
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89890.mp3	nuqaykuqa chaynaykuwan llaqtamasiywan parlakuyta munayku hinaqa ima cuendollapis kan chaykunata willawan ari chaymanta yachakuni
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89891.mp3	kunantinpi wiñayqa ruwanku nata centrokunata chaymanta mediaskunata ch'ullukunata ruwanku chayta yachaqayta munani chaymanta chay vecinuykunawanqa parlakuni paykuna yachanku ay yachachiway nispa purini
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89892.mp3	tatayqa allintaq mana allintaq kakushan aveces unqusqa aveces colerasqa kashan khukata munan mana khukata munallantaqchu gashosata munan hinaqa apu apuyuq hinaqa malta ruwarquwan nillantaq tatayqa imaymanalla tataqa colerasqa machu runa manaña munachun joven hinañachu a
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89893.mp3	kay chunka watamantaqa imaymanash kanqarikuy nuqapaqqa edadniyqa yastañata kayqa unquykunayta taripawanqa chay llakisqa kashani imayman kay nuqayku edad kayqa wañukapushanku p'unchaymanta p'unchay chay llakilla taripashawan
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89894.mp3	sapa p'unchay hatarini puñurquniya hinasaqa wayk'ukuqkama paqarini warmiqa ima asuntaq wayk'ukunay paqarin yast'a yaraqawanqa imatataq mikhusaq imata chay hapinsuni
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89895.mp3	mikhuyqa mana gustawanchu malta ruwakapuq q'umira hawas malta ruwakun chayna lichita nani malta ruwallawantaq arrus caldota wayk'urqupuni wiqsayta t'impurichipullawantaq mana chay cosas cosaskunapaq sirvipunichu payaman
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89897.mp3	kunan wata mana allintachu paran ch'aki wata hina uralla charqun chayna mana chaya ripuñu para tumpa kay wata uywa mikhuna mana kanqachu waka mikhuna mana kanqachu
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89898.mp3	uywamanta llakikushayku chakrakunata qhawashayku achalla kashan mana imapas kanchu
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89899.mp3	kay wataqa mamay tataywanqas rimani imatataq ruwasun kunan kay watayas pasarqushan kay watakuna watapiqa chaytachu ruwasun imata ruwasun chaypiqa chay kanqa nispa rimanakushayku chaykunata chaqraquni qhawayku chay chay wakaqa wintipusunchiq machuña chay uhataqa bañurqunmanpis venderqapusun ñak'arusun mikhusun wakinta niraq chay uywakunawan chayta rimayku a
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89900.mp3	kay cieloq pichaparikun mana parananpaq ch'uchaq pichaparikun uqtan parananpaq phuyu rikhurqamun munayta yuraq phuyukuna maymaypiqa yana phuyukuna asta paranqa nispa niyku
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89901.mp3	huq iskay kinsa tawa phishqa suqta qanchis pusaq isqun chunka
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89902.mp3	nuqaqa kusisqa kashani musuq papata mikhuykusaq kunitan yasta chaykamushanña viernes santo nispa chaymanta kusisqa kashani ishañu kaltu uqa uqa wayk'uykunapaq listu kanqa nishanmi kusisqa kashani
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89903.mp3	kunan kay wataqa paquchakunapis wañunqachuna manan para kanchu khuyaytachunan wichaypi kaq uywa chaykunaqa mana nuqaykupaqqa chay uywaqa kanchu nuqaykupaq uha wakalla kanqa chaqay wichay laru kan chay nuqaykuq sutiyayku llaqtaykumantaqa karuraq chay na asangaru nin chay larupi paquchakuna kan mana nuqayku larupi paquchakuna kanchu chaykuna khuyaytachuna kay wata kanqa mana mikhuna kanqachu kay wata
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89904.mp3	nuqaykuqa tiyakuyku unu kannapi mana ukhupichu unu patapi hinalla uqtan termoto kanman hina qalla wasikuna urmaykapunman thunirparikunman chay llakikuy kallantaq
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89905.mp3	nuqayku ama qunqanaykupaqqa mikhuyku challwa kalduta mikhukuyku chay challwa kaldu allinta rurawanku manay yuyayniykuta chinkachiykuchu
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89906.mp3	unay tiempo runaqa yustataq mikhuynin nispa mana ima ruwasqalla kaq kasqa mama qañuwa mama kinuwa payllamanta kan chayta mikhuq kasqanku mana ruwasqa mana chaqra ruwayta unay tiempo runaqa yachaq kaq kasqa ruwaytaqa nuqayku tiempolla chay ruwaytaqa yachayku unay tiempo runaqa mikhuq kaq kasqa chay na pisqu papa ninku ruk'i papa hina kaq kasqa chaytaq nata uchi rawk'anatapas k'itakamunku hinaspa apamuq kasqanku chayta mikhuq kasqanku kunan tiempoqa mana chaytaqa mikhupunkuchu
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89907.mp3	yaski kunanqa tartiñataq kayqa pachaqtapuni atrasarquwanku parlachishawanku imaynapicha uqhaypis imaynapichari wakaypis chayman kunitan ripusaq tartiña inti
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89908.mp3	yachaywasipi kaq katin irqi kaq kani hinaqa imamantapis llakikuqchu kani p'achaypis taqsasqa mikhunaypis wasipi listo suyawan tatamamaq llakikuynin chayqa nuqaqa mikhuylla mikhuq kani imatas yachanichu escuelapi irqimasiykunawan puqllarqamuni trompokunata llakiskunata puqllarqamuni lliq hayk'usqa chayamuni tatamamaq cuentosnin imapis lakusa yaraqawan mikhuylla mikhuq chayani wasitaqa
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89909.mp3	uywa uywaq runakunataqa riqsini ñawirikusqaypi hinalla waka uñarqun uyasta chaykunataqa makichanku apaykachanku ñuñuchinku makilla cuirankuya asta chay uywakunaqa ratulla wiñarqun uyasta chay qhawasqaypi hinaqa asta nuqaman tikraykuwan kaqllatata nuqaqa ruwaniya chayta rikuspa
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89910.mp3	nuqaqa pushkanata pushkani awanata awani chaqrata ruwallanitaq tukuy untisqata ruwani chaykuna p'unchaymanta p'unchayuq ratulla tukuykapunman
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89911.mp3	nuqaykuqa imataqa wayk'ukuna wasitaqa kusina niyku chay puñuna wasitaqa respensa niyku mikhuy wasi waqaychanataqa chayqa ukhu respensa chayqa niyku
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89912.mp3	nuqaykuqa chay colorkunataqa rantikuyku wuluta wulu kanchawan thiniyku hina q'umir puka rusara q'illu chaykunata thinikuyku hina chaymantaqa sinchitaqa
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89913.mp3	nuqaqa wasiyaq kashan nuqapaq tarakuki sacascom kashan
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89914.mp3	nuqapaq pukllana raymiqa karnawal gustawan chaypiqa ay kulur kulur munawan hik'anakuyku takispa
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89915.mp3	yanpaq nuqayku wiñaypiqa qichwata parlarqan brochurkunaqa maestrokunaqa kunanqa parlapunku wak simita chay español simita rimapunku
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89916.mp3	uywa-uywaq runakunaqa llakichikullantaqmi huqtan uywata qatiparqunku hinaspa hap'isqa panata alfata mikhuyarqun wisa punkiripun huqta-huqta hap'ishanku llakiypi rikukullankutaq
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89917.mp3	nuqataqa wayk'uytaqa yachachiwanku mamayku tatayku wayk'ukun imaynatas kasqanta yachaqapuyku
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89918.mp3	nuqaqa uja michisqallaymanta takipusayki uja michis sumaq pashnita qhaway allinta uvijitaykita ullmiytallanqa colorpi hina kachun color color mantil tinirqunaykipaq hina qhariqa hina warmiqa allin kawsaytan taripallasunmin phuskarikusun qantirikusun kusi birata pasallasunmin hina qhariqa hina warmiqa allin kawsaytan taripallasunmin allin takikuypaq
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89920.mp3	kunanqa chay dina dina nillankun chay joliac llaqtapi runakunata mastata wañurquchin nueve dinerota chay llakiy watan watan mana qunqaykuchu chay llakikuyta chaymanta llakikuyku kaqtachu kunanqa wañuchillawasuntaq nispa chay nakunamanta chay umalliq chay perú llaqtaq tatan chay wañuchin chay mana nuqayku nanakuykuchu palata tupachipuykuchu chaymanta llakikuyku
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89921.mp3	kunanqa manan paykunawanqa tiyapunichu imaynatachu paykunapis nakunku nuqapis chiqanniyuq chiqanniyuqta puriykachakapuyku
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89922.mp3	nuqa mana kayta qallarinichu mana imatapas nuqaqa inusinti kakurqa kakushani hinaspa p'achayta maqchikushani loco hinaspa huqta chaykamun pantaluyuq p'ashña chaykamun imata ruwashanki niwan yachankichu qishwa palayta niwan arí qishwamantaqa hami hami palapa palasun kanwan kushi hap'irquni mana p'achayta t'aqsayta tukurquchipunichu hina kapun justo palayka kapuyku
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89923.mp3	nuqaykuqa llaqtaykupiqa reunionta ruwayku ashkha runakuna tantaykukuyku sector sector hinaspa pitaq teniente kanqa chay teniente kachun pitaq presente kanqa chay presente kachun hinaspa akllapariyku runataqa mana puriyta wakinku mana nuqaqa timpuy kanchu ninku ya kan kan kay watata purichinki qanpuni nis elegiykapuyku hina munaspa mana munaspa ari chay runaqa cargonta hap'iykapullan a
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89924.mp3	nuqayku kinuwata t'akakuyku hinaqa ch'aki watallapin kan para watapiqa manan kanchu kinuwaqa chira hina ch'iñi wiñan kay napiqa ch'aki watapiqa munayta puquykun chanin watallapaq kinuwaqa
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89925.mp3	nuqa llaqtaypiqa nuqaykupaqqa llaqtaykumantaqa ch'ulla runalla riqsisqa allin riqsisqa alcalde tiyan chaypi alcalde nikuyku
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89926.mp3	unay wataqa manan kaqchu imapis autopis mana kaqchu bicicletapis yachaqlla chaytaqa purin nuqaykuqa chakillanta imas purikuyku imatapis kunanqa tukuy hunt'as rikhuripun tele rikhuripun celular rikhuripun lliq qhipa wiñay wawaqa chaypichunan lliq ima mana liy atiq wawa hinachun chaypi qushpakushanku manachun nuqayku hinaqa chaykunaqa yuwaypichu kanqa imaynapichi chay wawakunaqa wiñakapunqapis imaynapichi tartiakapunqapis
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89927.mp3	imapis naqa papamantata ruwarqunki ch'uñu futawan hawasta nayarqunki chaypis siguntupis chay ratu mikhuyruqunallapaq chayqa allin nuqaykupaqqa chay k'ispiñaqa kimsa unchayta aguantan waqaycharikuyku chaytaqa mikhukushallayku nipuni p'usqunchu chayqa chay mikhuyniyku nuqaykupaqqa yachasqa allin
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89928.mp3	kay kawsaypiqa llakisqa purishan qullqillamanta qullqimana kanchu qullqimana kanchu hasta llakichipun chay campo runakunatawan chaykunaqa llakikullantaq chay llakikuylla campopiqa imapas chay llakikuylla imataq unay timpuqa ruwaq kayku chaqrataqa makiykuwanqa kunan timpuqa kunan timpu wiñay wawaqa taqturwan ruwan nipuni nanchu chay taqtutaq pur horasnin curakun chay llakikuylla kashan ari
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89930.mp3	masiykunawanqa huñunakuyku q'alan hinaspa parlayta qallariyku pitataq kunan elegisun pitataq nisun imaynataq kanqa pitaq kay watapi nuqanchiqta yachachiwasun imaynata chayta parlayku ari
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89931.mp3	nuqaqa llaqtamantaqa riqsini llaqtayta juliac llaqtata wankani llaqtata phunu llaqtata riqsini
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89932.mp3	tiempoypiqa unay tiempoqa cajasqa tataypaq wawqin cajasqa kuraqnin chaytaqa kuraqtay nispa niyku señorantaqa nantaqa tiyataqa kuraqmay niyku sullk'a sullk'a wiñay sullk'akunataq niyku huch'itay huch'imay nispa chaymantaqa naqa hermanukunaqa kallantaq wawakunaqa chay primukunaqa kallantaq chaykunataqa niyku na niyku turay turachay ñañay ninakuyku
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89933.mp3	abuelituykunamantaqa yuyarini sumaq kaqku chay abuelitukunaqa sumaq munakuq kaq chay abuelitukunaqa abuelitakunapi sumaq munakuq kaq chayta yuyarini mana kapunñachu chaykuna wañukapunkuwan
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89934.mp3	llaqtaypiqa ruwanku hospitalkunata ruwanku chaymantaqa carreterakunata ruwanku centro pulawkuna kapun kunanqa rikhuripun huch'uy llaqtakuna achaykunata kunanqa munayta chaykunata yanapapun
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89935.mp3	yachani apukunaq sutintaqa tata espiritu chay apu huq chaymantataqmari llaqtay wasiymanta chay p'ukisa urqumantataqmari contor sayana chaymantataq chaqay nataq halakachiy nisqa chaypiqa sirinayuq chayqa tuta millayta chayqa t'impun huq ura avion hina huq urataq na hina t'impun chay campana hina tukan chay apuyku nuqaykupaq chay ultimo apu
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89936.mp3	nuqa timpuypiqa uyarirqani pastorito warasinata chay munayta takimuq chay pastorito warasinata yachani chay munayta takiq timpuypi chay
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89937.mp3	llakisqa qayllaykuwan huk runa hinaqa manaña llakiytaqa qunqarichini mana llakiykunata sumaq waqnakunata willani hina qunqarqakapun mana yuwarqapunchi llakiynintaqa chaypis pasinsiachipuni
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89938.mp3	cuerpoymantaqa umay makiy chakiy ñawiykuna sinqaykuna simiykuna ninriykuna chuqchaykuna qalla chaykuna
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89939.mp3	wawa kasqaypiqa kamachita ruwani tukuy hunt'asqam kamachiwan haqayman puriy haqayta ruwamuy kayta ruway kamachisqalla kamachisqata ruwani chaypi yachaqani
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89940.mp3	mincha p'unchayqa ruwasaq wakaykunata uyhaykunata michimusaq chaqaypi purisaq chayta qatisaq nini
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89941.mp3	celularqa cuentokunata imaymana noticiakunata karumanta waqhakamunku chaykunata uyarinchiq q'alata chay yachachiwanchiq
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89942.mp3	kamachiqta tapukuni
35bd2b87efbc2d3f864c5e09fc35ba27	spontaneous-speech-qxp-89943.mp3	apukunaqa urqukuna imaymana chaypi anqalikuna tiyan
