client_id	audio_id	path	duration_ms	prompt_id	prompt	transcription_raw	votes	age	gender	accents	variant	language	prompt_upvotes	prompt_reports	is_edited	split	char_per_sec	quality_tags	sentence
a6f98d228e0d2525548137197409dab9	67487	spontaneous-speech-qxp-67487.mp3	16596	4360	Imayna t'ikakunatataq kay qanchis p'unchaw rikurqanki?	Kay qanchis p'unchaypi ashkha t'ikakunatan rikurqani, ahinataq inti waytakuna, panti t'ikakuna, hinaspa papa t'ikakunapas.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	6.5678476741383465		kay qanchis p'unchaypi ashkha t'ikakunatan rikurqani ahinataq inti waytakuna panti t'ikakuna hinaspa papa t'ikakunapas
a6f98d228e0d2525548137197409dab9	67488	spontaneous-speech-qxp-67488.mp3	17640	4391	Quwaqchu ima rimayllatapis hamuq pacha wayna sipaskunapaq?	Hamuq pacha wayna sipaskunapaqqa kaytan nini: Pachamamata khuyaychis, kawsayninchista ama qunqaychischu. Yachayta, sumaq sunquta apaykuychis.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.199546485260771		hamuq pacha wayna sipaskunapaqqa kaytan nini pachamamata khuyaychis kawsayninchista ama qunqaychischu yachayta sumaq sunquta apaykuychis
a6f98d228e0d2525548137197409dab9	67489	spontaneous-speech-qxp-67489.mp3	20268	4384	Maypitaq tiyanki, imarayku?	Nuqaqa Puna urqukunapi tiyani, chaypiqa pachamamaqa ancha sumaqta quwanchis. Chaypiqa uywakunata uywayta, chaqrakunata tarpuyta atini. Chaymi kawsayniy.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	6.710084862837971		nuqaqa puna urqukunapi tiyani chaypiqa pachamamaqa ancha sumaqta quwanchis chaypiqa uywakunata uywayta chaqrakunata tarpuyta atini chaymi kawsayniy
a6f98d228e0d2525548137197409dab9	67490	spontaneous-speech-qxp-67490.mp3	14004	4388	Imaynatan takikuna sunquykiman chayan?	Takiykunaqa sunquyta kusichin, llakiyta qunqachin. Takiyqa kawsayniykuqmi, chaymi pachamamawan huñukun.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	6.712367894887176		takiykunaqa sunquyta kusichin llakiyta qunqachin takiyqa kawsayniykuqmi chaymi pachamamawan huñukun
a6f98d228e0d2525548137197409dab9	67491	spontaneous-speech-qxp-67491.mp3	13500	4390	Kunan llamkaynikimanta willakuy. Imapitaq llamkanki?	Kunanqa paquchakunata uywani, chaqrakunata tarpuni. Chaymi kawsayniy, chaywanmi aylluyta mikhuchini.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	6.7407407407407405		kunanqa paquchakunata uywani chaqrakunata tarpuni chaymi kawsayniy chaywanmi aylluyta mikhuchini
a6f98d228e0d2525548137197409dab9	67492	spontaneous-speech-qxp-67492.mp3	20160	4394	Imatan yuyarinki hatun tayta mamaykikunamanta?	Hatun taytamamaymantaqa yuyarini yachayninkunata, sumaq sunqunkuta, hinaspa imayna pachamamawan kawsayta yachachiwasqankunata. Paykunaqa kawsayniykun karqanku.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.242063492063492		hatun taytamamaymantaqa yuyarini yachayninkunata sumaq sunqunkuta hinaspa imayna pachamamawan kawsayta yachachiwasqankunata paykunaqa kawsayniykun karqanku
a6f98d228e0d2525548137197409dab9	67493	spontaneous-speech-qxp-67493.mp3	35172	4362	Llaqtaykimanta rimaykuy.	Llaqtayqa ancha munaymi, urqukunapaq chawpinpi kashan. Mayukunawan, qhishwakunawan muyurisqa, chaymi paquchaqa ancha miraq. Runakunaqa sumaq sunqu, llank'aq, hinaspa kawsayninchista ancha chaninchaqmi. Chaqrakunapi llank'anchis, uywakunata michinchis, hinaspa pachamamawan kawsanchis.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.306948709200499		llaqtayqa ancha munaymi urqukunapaq chawpinpi kashan mayukunawan qhishwakunawan muyurisqa chaymi paquchaqa ancha miraq runakunaqa sumaq sunqu llank'aq hinaspa kawsayninchista ancha chaninchaqmi chaqrakunapi llank'anchis uywakunata michinchis hinaspa pachamamawan kawsanchis
a6f98d228e0d2525548137197409dab9	67494	spontaneous-speech-qxp-67494.mp3	14364	4357	Ima t'ikakunatataq riqsinki?	T'ikakunataqa wakin wakinllata riqsini. Sapa p'unchaymi t'ikakunaq larunpi tiyaykuni, ashwanqa mana sutinkunata yuyanichu.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.658033973823447		t'ikakunataqa wakin wakinllata riqsini sapa p'unchaymi t'ikakunaq larunpi tiyaykuni ashwanqa mana sutinkunata yuyanichu
a6f98d228e0d2525548137197409dab9	67495	spontaneous-speech-qxp-67495.mp3	14184	4385	Imatataq paqarin ruwanki?	Paqarinqa paquchakunata michiqmi risaq, chaymanta chaqraypi llank'asaq. Chay qhipamanqa aylluywan kushka mikhusaq.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.261703327693175		paqarinqa paquchakunata michiqmi risaq chaymanta chaqraypi llank'asaq chay qhipamanqa aylluywan kushka mikhusaq
a6f98d228e0d2525548137197409dab9	67496	spontaneous-speech-qxp-67496.mp3	13248	4356	Imatan ruwayta munanki kunan p'unchay?	Kunan p'unchayqa ashkha ruwanay kashan. Hinaqa, ruwanaykunata tukuyta munaspaqa, ratullapuni ruwanaykunata qillqanay.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	8.001207729468598		kunan p'unchayqa ashkha ruwanay kashan hinaqa ruwanaykunata tukuyta munaspaqa ratullapuni ruwanaykunata qillqanay
a6f98d228e0d2525548137197409dab9	67497	spontaneous-speech-qxp-67497.mp3	17964	4383	Imaynatataq llaqtaykipi runakuna umalliqta akllanku?	Llaqtaypiqa umalliqtaqa tantanakuykunapi, rimanakuykunapi, hinaspa yachaysapa runakunapaq yuyayninwanmi aqllayku. Mana huq runallachu aqllan.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.181028724114897		llaqtaypiqa umalliqtaqa tantanakuykunapi rimanakuykunapi hinaspa yachaysapa runakunapaq yuyayninwanmi aqllayku mana huq runallachu aqllan
a6f98d228e0d2525548137197409dab9	67498	spontaneous-speech-qxp-67498.mp3	20772	4359	Imayna uywakunataq llaqtaykipi rikukun?	Kay suyuykupiqa ashkha uywakuna kawsan, ahinataq paquchakuna, llamakuna, wik'uñakuna, hinaspa tarukakuna. Chaymantaqa, wallpakuna, khuchikuna, uhakunapas kawsallantaqmi.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.413826304640862		kay suyuykupiqa ashkha uywakuna kawsan ahinataq paquchakuna llamakuna wik'uñakuna hinaspa tarukakuna chaymantaqa wallpakuna khuchikuna uhakunapas kawsallantaqmi
a6f98d228e0d2525548137197409dab9	67499	spontaneous-speech-qxp-67499.mp3	11988	4368	Imamantataq qan llakisqa kashanki?	Llakisqa kashani mana parasqanmanta, chaymanta llaqtaypi wawakunapaq allin kawsay mana kanchu.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.007007007007007		llakisqa kashani mana parasqanmanta chaymanta llaqtaypi wawakunapaq allin kawsay mana kanchu
a6f98d228e0d2525548137197409dab9	67500	spontaneous-speech-qxp-67500.mp3	19944	4373	Mamaykimanta willarikamuy.	Mamayqa ancha sumaq sunqu, llank'aq warmin. Paymi nuqata yachachiwarqan imayna pachamamata khuyayta, imayna uywakunata uywayta. Payqa kawsayniykuqmi.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	6.668672282390694		mamayqa ancha sumaq sunqu llank'aq warmin paymi nuqata yachachiwarqan imayna pachamamata khuyayta imayna uywakunata uywayta payqa kawsayniykuqmi
a6f98d228e0d2525548137197409dab9	67501	spontaneous-speech-qxp-67501.mp3	19296	4372	Ima raymitaq aswan munasqayki hinaspa imarayku?	Inti Raymiqa astawan munasqay raymi. Chaypiqa Intita yupaychayku, chaymanta musuq kawsayta qallariyku. Llapallanchismi kusisqa kanchis, takiyku, tusuyku.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.099917081260365		inti raymiqa astawan munasqay raymi chaypiqa intita yupaychayku chaymanta musuq kawsayta qallariyku llapallanchismi kusisqa kanchis takiyku tusuyku
a6f98d228e0d2525548137197409dab9	67502	spontaneous-speech-qxp-67502.mp3	15984	4374	Taytaykimanta willarikamuy.	Taytayqa ancha kallpasapa, yachaysapa runan. Paymi nuqata yachachiwarqan imayna chaqrakunata tarpuyta, imayna hallp'ata allichayta.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.382382382382382		taytayqa ancha kallpasapa yachaysapa runan paymi nuqata yachachiwarqan imayna chaqrakunata tarpuyta imayna hallp'ata allichayta
a6f98d228e0d2525548137197409dab9	67503	spontaneous-speech-qxp-67503.mp3	11880	4358	Piwantaq qichwa simita rimanki?	Nuqaqa aylluywan, runamasiykunawan, hinaspa llaqtaypi kaqkunawanmi Qhichwa simita rimani.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	6.8181818181818175		nuqaqa aylluywan runamasiykunawan hinaspa llaqtaypi kaqkunawanmi qhichwa simita rimani
a6f98d228e0d2525548137197409dab9	67504	spontaneous-speech-qxp-67504.mp3	20448	4389	Willawaqchu huk takiqmanta, payqa qanpaq anchha riksisqa?	Nuqapaqqa, ñawpaq takiqkunaqa ancha riqsisqa. Paykunaqa kawsayninchista, urqukunata, mayukunata takinku. Paykunaqa yachayta, willayta, kawsayta quwanchis.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	6.846635367762128		nuqapaqqa ñawpaq takiqkunaqa ancha riqsisqa paykunaqa kawsayninchista urqukunata mayukunata takinku paykunaqa yachayta willayta kawsayta quwanchis
a6f98d228e0d2525548137197409dab9	67505	spontaneous-speech-qxp-67505.mp3	16308	4378	Pitaq llaqtaykipi wawa unquq warmikunata qhawan?	Llaqtaypiqa mamakuna, hinaspa yachaysapa warmikunan wawa unquq warmikunata qhawanku. Paykunaqa ñawpaq yachaykunata apaykushanku.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.113073338238901		llaqtaypiqa mamakuna hinaspa yachaysapa warmikunan wawa unquq warmikunata qhawanku paykunaqa ñawpaq yachaykunata apaykushanku
a6f98d228e0d2525548137197409dab9	67506	spontaneous-speech-qxp-67506.mp3	15732	4367	Imataq manchachisunkiman?	Manchachikuymanqa sasa unquykunawan, chaymanta mana allin runakunawan. Astawanqa, pachamamapaq phiñakuyninmi manchachikunman.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.309941520467836		manchachikuymanqa sasa unquykunawan chaymanta mana allin runakunawan astawanqa pachamamapaq phiñakuyninmi manchachikunman
a6f98d228e0d2525548137197409dab9	67507	spontaneous-speech-qxp-67507.mp3	16272	4380	Ima p'achawantaq p'achakuyta munanki?	Nuqaqa lliqllawan, muntirawan, hinaspa away p'achakunawanmi p'achakuyta munani. Chaykunaqa ñawpaq kawsayninchispaq riqch'ayninmi.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.251720747295968		nuqaqa lliqllawan muntirawan hinaspa away p'achakunawanmi p'achakuyta munani chaykunaqa ñawpaq kawsayninchispaq riqch'ayninmi
a6f98d228e0d2525548137197409dab9	67508	spontaneous-speech-qxp-67508.mp3	22644	4377	Ima llakikuykunataq llaqtaykipi sasachakushan?	Llaqtaypiqa ashwan hatun llakikuyqa mana para kashanchu, chaymi chaqrakuna ch'akisqa kashan. Chaymantaqa, mana allin yachaywasikuna kanchu wawakunapaq, hinaspa mana allin Hampina wasikunapas.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.507507507507507		llaqtaypiqa ashwan hatun llakikuyqa mana para kashanchu chaymi chaqrakuna ch'akisqa kashan chaymantaqa mana allin yachaywasikuna kanchu wawakunapaq hinaspa mana allin hampina wasikunapas
a6f98d228e0d2525548137197409dab9	67509	spontaneous-speech-qxp-67509.mp3	13968	4375	Aylluykipi pikunataq qichwata aswanta rimanku?	Aylluypiqa, mamaypas taytaypas, hinaspa nuqapas, llapallaykun Qhichwa simita astawan rimayku. Chaymi kawsayninchis.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.445589919816724		aylluypiqa mamaypas taytaypas hinaspa nuqapas llapallaykun qhichwa simita astawan rimayku chaymi kawsayninchis
a6f98d228e0d2525548137197409dab9	67510	spontaneous-speech-qxp-67510.mp3	19044	4379	Pita tapukunki ima unquymanta tapukuyniyki kaqtin?	Ima unquymanta tapukuyniy kaqtinqa, mamayta, hinaspa llaqtaypi yachaysapa warmikunatan tapukuni. Paykunaqa yachanku imayna qurakunawan hampiyta.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	6.826296996429321		ima unquymanta tapukuyniy kaqtinqa mamayta hinaspa llaqtaypi yachaysapa warmikunatan tapukuni paykunaqa yachanku imayna qurakunawan hampiyta
a6f98d228e0d2525548137197409dab9	67511	spontaneous-speech-qxp-67511.mp3	15408	4387	Pitaq wayk'uyta yachachirqasunki?	Wayk'uytaqa mamaymi yachachiwarqan. Payqa ancha sumaqta wayk'un, chaymanta ñawpaq mikhuykunata wayk'uyta yachachiwan.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	6.879543094496365		wayk'uytaqa mamaymi yachachiwarqan payqa ancha sumaqta wayk'un chaymanta ñawpaq mikhuykunata wayk'uyta yachachiwan
a6f98d228e0d2525548137197409dab9	67512	spontaneous-speech-qxp-67512.mp3	22464	4371	Ima llamk'ayniyuq kaytataq astawan munanki, imaraykutaq?	Nuqapaqqa, paquchakunata uywaymi astawan munay llank'ay. Paykunaqa kawsayniykuqmi, willmankunawan, aychankunawanpas. Chaymantaqa, pachamamawan kushka llank'aymi.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	6.588319088319087		nuqapaqqa paquchakunata uywaymi astawan munay llank'ay paykunaqa kawsayniykuqmi willmankunawan aychankunawanpas chaymantaqa pachamamawan kushka llank'aymi
a6f98d228e0d2525548137197409dab9	67513	spontaneous-speech-qxp-67513.mp3	17244	4366	Ima niwaqtaq mana parasqanmanta?	Mana parasqanqa ancha llakiymi. Chaqrakunaqa ch'akisqa kashan, chaymanta uywakunapas unumanta khuyayanku. Pachamamaqa llakisqa kashan.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.0169334261192295		mana parasqanqa ancha llakiymi chaqrakunaqa ch'akisqa kashan chaymanta uywakunapas unumanta khuyayanku pachamamaqa llakisqa kashan
a6f98d228e0d2525548137197409dab9	67514	spontaneous-speech-qxp-67514.mp3	17604	4376	Imaynatataq samarinki, yuyayniykipas qhali kananpaq?	Samarikuymanqa urqukunaman purispa, hinallataq mayukunapaq qayllanpi tiyaspa. Chaypiqa pachamamawan rimani, chaymi yuyayniyqa qhali kashan.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.157464212678937		samarikuymanqa urqukunaman purispa hinallataq mayukunapaq qayllanpi tiyaspa chaypiqa pachamamawan rimani chaymi yuyayniyqa qhali kashan
a6f98d228e0d2525548137197409dab9	67515	spontaneous-speech-qxp-67515.mp3	15948	4369	Imamantataq qan kusisqa kashanki?	Kusisqa kashani aylluywan kawsasqaymanta, chaymanta pachamamapaq quwasqanmanta. Kusisqa kashani sumaq llaqtaypi kawsasqaymanta.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.2736393278154		kusisqa kashani aylluywan kawsasqaymanta chaymanta pachamamapaq quwasqanmanta kusisqa kashani sumaq llaqtaypi kawsasqaymanta
a6f98d228e0d2525548137197409dab9	67516	spontaneous-speech-qxp-67516.mp3	18432	4381	Ima mikhunakunataq sumaqllaña?	Sumaqllaña mikhunakunaqa papamanta, saramanta, kinuwamanta, hinaspa paqucha aychamanta ruwasqa mikhunakunan. Pachamamaqa ancha sumaqta quwanchis.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.161458333333332		sumaqllaña mikhunakunaqa papamanta saramanta kinuwamanta hinaspa paqucha aychamanta ruwasqa mikhunakunan pachamamaqa ancha sumaqta quwanchis
a6f98d228e0d2525548137197409dab9	67517	spontaneous-speech-qxp-67517.mp3	14940	4382	Imaynatan yacharqanki qichwa rimayta?	Qhichwa rimaytaqa mamaymanta, taytaymanta, hinaspa aylluykunamantan yachaqarqani. Chaymi kawsayniyku, chaymi runa kawsay.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.362784471218206		qhichwa rimaytaqa mamaymanta taytaymanta hinaspa aylluykunamantan yachaqarqani chaymi kawsayniyku chaymi runa kawsay
a6f98d228e0d2525548137197409dab9	67518	spontaneous-speech-qxp-67518.mp3	32760	4364	Paquchakunamanta willakuy.	Paquchakunaqa ancha chaniyuq uywakunan nuqapaq. Paykunaqa ancha sumaq willmata quwanchis, chaymanta aychankunapas sumaqmi. Puna urqukunapi kawsanku, chaypi chiri kaspapas, willmankunaqa allinmi paykunapaq. Paquchakuna nuqanchispaqqa kawsayninchispaq ukhunpi.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.112332112332113		paquchakunaqa ancha chaniyuq uywakunan nuqapaq paykunaqa ancha sumaq willmata quwanchis chaymanta aychankunapas sumaqmi puna urqukunapi kawsanku chaypi chiri kaspapas willmankunaqa allinmi paykunapaq paquchakuna nuqanchispaqqa kawsayninchispaq ukhunpi
a6f98d228e0d2525548137197409dab9	67519	spontaneous-speech-qxp-67519.mp3	17028	4395	Imaynatataq allin kawsayniykita kachinki?	Allin kawsayniytaqa allin mikhuywan, llank'aywan, hinaspa pachamamawan kushka kawsaywanmi kachini. Chaymi sunquyta, yuyayniyta qhali kachin.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.399577167019028		allin kawsayniytaqa allin mikhuywan llank'aywan hinaspa pachamamawan kushka kawsaywanmi kachini chaymi sunquyta yuyayniyta qhali kachin
a6f98d228e0d2525548137197409dab9	67520	spontaneous-speech-qxp-67520.mp3	17532	4392	Imaynatan wawa kasqaykimantapacha hukniraqchaykunki?	Wawa kasqaymantapachaqa ashwan yachaysapa, ashwan kallpasapa kani. Pachamamata ashwan allinta riqsini, hinaspa kawsayta ashwan allinta chaninchani.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.529089664613279		wawa kasqaymantapachaqa ashwan yachaysapa ashwan kallpasapa kani pachamamata ashwan allinta riqsini hinaspa kawsayta ashwan allinta chaninchani
a6f98d228e0d2525548137197409dab9	67521	spontaneous-speech-qxp-67521.mp3	13356	4363	Imaynataq chiri tiyasqaykipi?	Kaypiqa ancha chirin, astawanraq tuta chaymanta tutamanta. Rit'iwanpas phuyuwanpas kawsanchis.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	6.364180892482779		kaypiqa ancha chirin astawanraq tuta chaymanta tutamanta rit'iwanpas phuyuwanpas kawsanchis
a6f98d228e0d2525548137197409dab9	67522	spontaneous-speech-qxp-67522.mp3	12708	4365	Imatataq tarpurqanki kay watapi?	Kay watapiqa papata, sarata, hinaspa kinuwata tarpurqani. Chaykunawanmi aylluyta kawsachini.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	6.53131885426503		kay watapiqa papata sarata hinaspa kinuwata tarpurqani chaykunawanmi aylluyta kawsachini
a6f98d228e0d2525548137197409dab9	67523	spontaneous-speech-qxp-67523.mp3	14868	4393	Willay imayna runa kasqaykimanta. Imakunataq wakin kallpaykikuna?	Nuqaqa sumaq sunqu, llank'aq, hinaspa pachamamata khuyaq runa kani. Kallpayqa aylluywan, llaqtaywanmi kashan.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	6.524078557976863		nuqaqa sumaq sunqu llank'aq hinaspa pachamamata khuyaq runa kani kallpayqa aylluywan llaqtaywanmi kashan
a6f98d228e0d2525548137197409dab9	67524	spontaneous-speech-qxp-67524.mp3	14724	4370	Wawa kaspaykiqa, imataq wiñaspa kayta munarqanki?	Wawaraq kaspallayqa, paquchakunata uywaq, hinallataq chaqrakunata tarpuyta munaq kani. Kunanpas chayllatataqmi ruwani.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.267046998098342		wawaraq kaspallayqa paquchakunata uywaq hinallataq chaqrakunata tarpuyta munaq kani kunanpas chayllatataqmi ruwani
a6f98d228e0d2525548137197409dab9	67525	spontaneous-speech-qxp-67525.mp3	13176	4386	Imatataq musuq watapi ruwanki?	Musuq watapiqa Pachamamata yupaychayku, chaymanta allin kawsayta mañakuyku. Llapallanchismi kusisqa kanchis.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	7.437765634486946		musuq watapiqa pachamamata yupaychayku chaymanta allin kawsayta mañakuyku llapallanchismi kusisqa kanchis
a6f98d228e0d2525548137197409dab9	67526	spontaneous-speech-qxp-67526.mp3	18828	4361	Yachankichu apukunaq sutinta?	Arí, riqsini apukunapaq sutinkunata. Ñawpaq Inka pachapiqa, urqukunata apukunapaq aqllaq kasqaku, paykunaqa llaqtanchista waqaychaq kasqaku.	1	thirties	male_masculine	Santa Rosa		Puno Quechua	0	0	0	train	6.692160611854685		arí riqsini apukunapaq sutinkunata ñawpaq inka pachapiqa urqukunata apukunapaq aqllaq kasqaku paykunaqa llaqtanchista waqaychaq kasqaku
00ed157c3d59b735dddc21495abe2cee	68032	spontaneous-speech-qxp-68032.mp3	54684	7261	Imaynan llaqtaykipi qhatu?	Qhatuqa llaqtaypi hunt'a llipin muyuq llaqtakunamanta hamunku, qhatukuqpis rantikuqpis. Tukuy niray mikhunakunata qhatunku, hankutapis chayasqatapis. Ashwanqa uwiha paqucha aychawan hinaspa papa, ch'uñu, kinuwa, illakuwan ima mikhunakuna kan. Kayqa qhatu p'unchayqa hawa niray chhiqaqpi kakun, chaykama purinayku, astawanqa chawpi llaqtapi tiyaqkuna. Kay hina qhatukuyqa yaqa suqta watañan kashan, imaraykuchus Victor Huallpa umalliqniykun kamarichikurqan. Ñawpaqqa lasallapi kakuq.	1	twenties	female_feminine	Puno		Puno Quechua	1	0	0	train	7.826786628629946		qhatuqa llaqtaypi hunt'a llipin muyuq llaqtakunamanta hamunku qhatukuqpis rantikuqpis tukuy niray mikhunakunata qhatunku hankutapis chayasqatapis ashwanqa uwiha paqucha aychawan hinaspa papa ch'uñu kinuwa illakuwan ima mikhunakuna kan kayqa qhatu p'unchayqa hawa niray chhiqaqpi kakun chaykama purinayku astawanqa chawpi llaqtapi tiyaqkuna kay hina qhatukuyqa yaqa suqta watañan kashan imaraykuchus victor huallpa umalliqniykun kamarichikurqan ñawpaqqa lasallapi kakuq
00ed157c3d59b735dddc21495abe2cee	68033	spontaneous-speech-qxp-68033.mp3	11052	7259	Willarikuy imatan kunan p'unchaykuna ruwanki.	Nuqaqa kunan huq waynata yachachishani wasinpi, chaymantataq kumputaturaypi yachapakunipis llank'anipis.	1	twenties	female_feminine	Puno		Puno Quechua	1	0	0	train	8.595729279768369		nuqaqa kunan huq waynata yachachishani wasinpi chaymantataq kumputaturaypi yachapakunipis llank'anipis
00ed157c3d59b735dddc21495abe2cee	68034	spontaneous-speech-qxp-68034.mp3	18576	7265	Imaynan aylluykipaq p'achankuna?	Aylluypaq p'achankunaqa munay pullirayuq, muntirayuq, chamarayuq hinallataq warak'ayuq. Qhariqtapis kasqallanmi, ichaqa warayuqmi paykunaqta.	1	twenties	female_feminine	Puno		Puno Quechua	1	0	0	train	6.944444444444445		aylluypaq p'achankunaqa munay pullirayuq muntirayuq chamarayuq hinallataq warak'ayuq qhariqtapis kasqallanmi ichaqa warayuqmi paykunaqta
00ed157c3d59b735dddc21495abe2cee	68035	spontaneous-speech-qxp-68035.mp3	14796	7247	Ima Qhichwa sutikunatan riqsinki?	Qhichwapi sutikunata riqsini: Ch'aska, Amaru, T'ika, Inti, Urpi, Killa, Ayni, Kukuli.	1	twenties	female_feminine	Puno		Puno Quechua	1	0	0	train	5.068937550689375		qhichwapi sutikunata riqsini ch'aska amaru t'ika inti urpi killa ayni kukuli
00ed157c3d59b735dddc21495abe2cee	68036	spontaneous-speech-qxp-68036.mp3	14868	7262	Imaynatan aylluykipi sasachakuykunata allichankichis?	Llaqtaypiqa ukhu ayllukunapi Rundawan allichanku sasachakuykunataqa, llaqta ukhupitaq Kumisariyapi utaq Timunapipis allichanku. Nishu atipakuq kan hina, Huskatuman rinku.	1	twenties	female_feminine	Puno		Puno Quechua	1	0	0	train	10.290556900726392		llaqtaypiqa ukhu ayllukunapi rundawan allichanku sasachakuykunataqa llaqta ukhupitaq kumisariyapi utaq timunapipis allichanku nishu atipakuq kan hina huskatuman rinku
00ed157c3d59b735dddc21495abe2cee	68037	spontaneous-speech-qxp-68037.mp3	14580	7254	Kunan watapi allintachu paranqa icha manachu?	"Manan ashwan yachanichu chaykuna qhawayta. Hatunmamaymi niwan: ""kay pachanchis nishuta tiqrakushan millayta, manan yachakunchu imapis"", nispa."	1	twenties	female_feminine	Puno		Puno Quechua	1	0	0	train	8.710562414266118		manan ashwan yachanichu chaykuna qhawayta hatunmamaymi niwan kay pachanchis nishuta tiqrakushan millayta manan yachakunchu imapis nispa
00ed157c3d59b735dddc21495abe2cee	68038	spontaneous-speech-qxp-68038.mp3	7380	7244	Maypitaq Qhichwa rimayta yacharqanki?	Qhichwa rimaytaqa yacharqani hatunmamaypaq wasinpi, ayllunman purispay.	1	twenties	female_feminine	Puno		Puno Quechua	1	0	0	train	8.807588075880759		qhichwa rimaytaqa yacharqani hatunmamaypaq wasinpi ayllunman purispay
00ed157c3d59b735dddc21495abe2cee	68039	spontaneous-speech-qxp-68039.mp3	15696	7271	Imatan phishqa wata qhipata ruwarqanki?	Phishqa qhipa watakunapiqa yachapakusharqani Hatun Yachaywasipi, ichaqa chayllamanmi Pandimiya nisqa hamurqan suyunchisman. Chaymi sasachakuykunata apamurqan.	1	twenties	female_feminine	Puno		Puno Quechua	1	0	0	train	9.174311926605505		phishqa qhipa watakunapiqa yachapakusharqani hatun yachaywasipi ichaqa chayllamanmi pandimiya nisqa hamurqan suyunchisman chaymi sasachakuykunata apamurqan
00ed157c3d59b735dddc21495abe2cee	68040	spontaneous-speech-qxp-68040.mp3	18468	7281	Wawa kaspayki, imaynatan taytamamaykita yanaparqanki?	Mamaytaqa wasiq ruwayninkunapi yanapaq kani; taytaymantaq ch'uklla ayllunpi imaymana ruwaykunapi, ashwanta waka uwiha michiypi, chaqra ruwaypi hinallataq waka ch'awaypi.	1	twenties	female_feminine	Puno		Puno Quechua	1	0	0	train	8.176304959930691		mamaytaqa wasiq ruwayninkunapi yanapaq kani taytaymantaq ch'uklla ayllunpi imaymana ruwaykunapi ashwanta waka uwiha michiypi chaqra ruwaypi hinallataq waka ch'awaypi
00ed157c3d59b735dddc21495abe2cee	68041	spontaneous-speech-qxp-68041.mp3	15516	7266	Ima mikhuykunatan mana mikhuyta munankichu?	Ashwanta mana munanichu kasiyusata, thiqtikunata, mishk'ikunata. Hinaspapis hawa suyukunamanta wakin mikhunankunata mana munanichu, imaraykuchus tukuy niray uywakunata mikhunku, chayrayku.	1	twenties	female_feminine	Puno		Puno Quechua	1	0	0	train	10.956432070121163		ashwanta mana munanichu kasiyusata thiqtikunata mishk'ikunata hinaspapis hawa suyukunamanta wakin mikhunankunata mana munanichu imaraykuchus tukuy niray uywakunata mikhunku chayrayku
